date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:06:24	42108/42108	---M--	200	added ('OK')	application/font-woff	etag:%224ebc5ff8cdca4d1fd1cc372a566245315efad524%22	https://use.typekit.net/af/c4c302/000000000000000000012192/27/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n6&v=3	C:/Users/Oleg/Desktop/copy_1/Test/use.typekit.net/af/c4c302/000000000000000000012192/27/d5bba	(from https://use.typekit.net/weq8mkj.css)
20:06:25	70056/70056	---M-Z	200	added ('OK')	font/opentype	etag:W/%224ebc5ff8cdca4d1fd1cc372a566245315efad524%22	https://use.typekit.net/af/c4c302/000000000000000000012192/27/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n6&v=3	C:/Users/Oleg/Desktop/copy_1/Test/use.typekit.net/af/c4c302/000000000000000000012192/27/a5bba	(from https://use.typekit.net/weq8mkj.css)
20:06:25	61536/61536	---M--	200	added ('OK')	application/font-woff2	etag:%22cdca9e44307f27ea064aea589c57fba70a08ee27%22	https://use.typekit.net/af/6f8764/000000000000000000012039/27/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n4&v=3	C:/Users/Oleg/Desktop/copy_1/Test/use.typekit.net/af/6f8764/000000000000000000012039/27/le196	(from https://use.typekit.net/weq8mkj.css)
20:06:25	72884/72884	---M--	200	added ('OK')	application/font-woff	etag:%22cdca9e44307f27ea064aea589c57fba70a08ee27%22	https://use.typekit.net/af/6f8764/000000000000000000012039/27/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n4&v=3	C:/Users/Oleg/Desktop/copy_1/Test/use.typekit.net/af/6f8764/000000000000000000012039/27/de196	(from https://use.typekit.net/weq8mkj.css)
20:06:25	119820/119820	---M-Z	200	added ('OK')	font/opentype	etag:W/%22cdca9e44307f27ea064aea589c57fba70a08ee27%22	https://use.typekit.net/af/6f8764/000000000000000000012039/27/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n4&v=3	C:/Users/Oleg/Desktop/copy_1/Test/use.typekit.net/af/6f8764/000000000000000000012039/27/ae196	(from https://use.typekit.net/weq8mkj.css)
20:06:25	61028/61028	---M--	200	added ('OK')	application/font-woff2	etag:%2281e5800d80baa90625b7ffe333dd366f694e52b4%22	https://use.typekit.net/af/082b7c/00000000000000000001203a/27/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i4&v=3	C:/Users/Oleg/Desktop/copy_1/Test/use.typekit.net/af/082b7c/00000000000000000001203a/27/lfdcc	(from https://use.typekit.net/weq8mkj.css)
20:06:26	71524/71524	---M--	200	added ('OK')	application/font-woff	etag:%2281e5800d80baa90625b7ffe333dd366f694e52b4%22	https://use.typekit.net/af/082b7c/00000000000000000001203a/27/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i4&v=3	C:/Users/Oleg/Desktop/copy_1/Test/use.typekit.net/af/082b7c/00000000000000000001203a/27/dfdcc	(from https://use.typekit.net/weq8mkj.css)
20:06:26	45316/45316	---M--	200	added ('OK')	application/font-woff2	etag:%2285c659cb43ab2d49ee1d2e59f28bf682b8b9521f%22	https://use.typekit.net/af/64e0cf/00000000000000000001203d/27/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n7&v=3	C:/Users/Oleg/Desktop/copy_1/Test/use.typekit.net/af/64e0cf/00000000000000000001203d/27/l652f	(from https://use.typekit.net/weq8mkj.css)
20:06:26	114684/114684	---M-Z	200	added ('OK')	font/opentype	etag:W/%2281e5800d80baa90625b7ffe333dd366f694e52b4%22	https://use.typekit.net/af/082b7c/00000000000000000001203a/27/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i4&v=3	C:/Users/Oleg/Desktop/copy_1/Test/use.typekit.net/af/082b7c/00000000000000000001203a/27/afdcc	(from https://use.typekit.net/weq8mkj.css)
20:06:27	53488/53488	---M--	200	added ('OK')	application/font-woff	etag:%2285c659cb43ab2d49ee1d2e59f28bf682b8b9521f%22	https://use.typekit.net/af/64e0cf/00000000000000000001203d/27/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n7&v=3	C:/Users/Oleg/Desktop/copy_1/Test/use.typekit.net/af/64e0cf/00000000000000000001203d/27/d652f	(from https://use.typekit.net/weq8mkj.css)
20:06:27	89608/89608	---M-Z	200	added ('OK')	font/opentype	etag:W/%2285c659cb43ab2d49ee1d2e59f28bf682b8b9521f%22	https://use.typekit.net/af/64e0cf/00000000000000000001203d/27/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n7&v=3	C:/Users/Oleg/Desktop/copy_1/Test/use.typekit.net/af/64e0cf/00000000000000000001203d/27/a652f	(from https://use.typekit.net/weq8mkj.css)
20:06:27	47456/47456	---M--	200	added ('OK')	application/font-woff2	etag:%221b28a4d222a79578f4aaa75e31840639bfa6031f%22	https://use.typekit.net/af/e6a9c1/00000000000000000001203e/27/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i7&v=3	C:/Users/Oleg/Desktop/copy_1/Test/use.typekit.net/af/e6a9c1/00000000000000000001203e/27/le265	(from https://use.typekit.net/weq8mkj.css)
20:06:27	55952/55952	---M--	200	added ('OK')	application/font-woff	etag:%221b28a4d222a79578f4aaa75e31840639bfa6031f%22	https://use.typekit.net/af/e6a9c1/00000000000000000001203e/27/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i7&v=3	C:/Users/Oleg/Desktop/copy_1/Test/use.typekit.net/af/e6a9c1/00000000000000000001203e/27/de265	(from https://use.typekit.net/weq8mkj.css)
20:06:27	92768/92768	---M-Z	200	added ('OK')	font/opentype	etag:W/%221b28a4d222a79578f4aaa75e31840639bfa6031f%22	https://use.typekit.net/af/e6a9c1/00000000000000000001203e/27/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i7&v=3	C:/Users/Oleg/Desktop/copy_1/Test/use.typekit.net/af/e6a9c1/00000000000000000001203e/27/ae265	(from https://use.typekit.net/weq8mkj.css)
20:06:27	40472/40472	---M--	200	added ('OK')	application/font-woff2	etag:%22bccc83ecab24faeba135395feebdc7112041b9e4%22	https://use.typekit.net/af/053fc9/00000000000000003b9af1e4/27/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n7&v=3	C:/Users/Oleg/Desktop/copy_1/Test/use.typekit.net/af/053fc9/00000000000000003b9af1e4/27/l652f	(from https://use.typekit.net/weq8mkj.css)
20:06:28	46596/46596	---M--	200	added ('OK')	application/font-woff	etag:%22bccc83ecab24faeba135395feebdc7112041b9e4%22	https://use.typekit.net/af/053fc9/00000000000000003b9af1e4/27/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n7&v=3	C:/Users/Oleg/Desktop/copy_1/Test/use.typekit.net/af/053fc9/00000000000000003b9af1e4/27/d652f	(from https://use.typekit.net/weq8mkj.css)
20:06:28	81512/81512	---M-Z	200	added ('OK')	font/opentype	etag:W/%22bccc83ecab24faeba135395feebdc7112041b9e4%22	https://use.typekit.net/af/053fc9/00000000000000003b9af1e4/27/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n7&v=3	C:/Users/Oleg/Desktop/copy_1/Test/use.typekit.net/af/053fc9/00000000000000003b9af1e4/27/a652f	(from https://use.typekit.net/weq8mkj.css)
20:06:28	40484/40484	---M--	200	added ('OK')	application/font-woff2	etag:%228b00643c5f150513aa71eecdfb075ffd809cc6ba%22	https://use.typekit.net/af/72575c/00000000000000003b9af1e5/27/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i7&v=3	C:/Users/Oleg/Desktop/copy_1/Test/use.typekit.net/af/72575c/00000000000000003b9af1e5/27/le265	(from https://use.typekit.net/weq8mkj.css)
20:06:29	46352/46352	---M--	200	added ('OK')	application/font-woff	etag:%228b00643c5f150513aa71eecdfb075ffd809cc6ba%22	https://use.typekit.net/af/72575c/00000000000000003b9af1e5/27/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i7&v=3	C:/Users/Oleg/Desktop/copy_1/Test/use.typekit.net/af/72575c/00000000000000003b9af1e5/27/de265	(from https://use.typekit.net/weq8mkj.css)
20:06:29	80004/80004	---M-Z	200	added ('OK')	font/opentype	etag:W/%228b00643c5f150513aa71eecdfb075ffd809cc6ba%22	https://use.typekit.net/af/72575c/00000000000000003b9af1e5/27/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i7&v=3	C:/Users/Oleg/Desktop/copy_1/Test/use.typekit.net/af/72575c/00000000000000003b9af1e5/27/ae265	(from https://use.typekit.net/weq8mkj.css)
20:06:29	1/1	---M--	200	added ('OK')	text/plain	etag:%22638e95dc-1%22	https://use.typekit.net/robots.txt		(from https://use.typekit.net/weq8mkj.css)
